Country_ID,Country_Name
61,El Salvador
159,Peru
186,Sri Lanka
160,Philippines
145,Nicaragua
186,Sri Lanka
88,Honduras
88,Honduras
88,Honduras
137,Mozambique
145,Nicaragua
45,Colombia
97,Israel
11,Argentina
153,Pakistan
98,Italy
185,Spain
231,Zimbabwe
186,Sri Lanka
186,Sri Lanka
186,Sri Lanka
186,Sri Lanka
87,Haiti
362,West Germany (FRG)
160,Philippines
183,South Africa
183,South Africa
92,India
92,India
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
159,Peru
186,Sri Lanka
159,Peru
186,Sri Lanka
96,Ireland
98,Italy
110,Lebanon
159,Peru
145,Nicaragua
186,Sri Lanka
45,Colombia
92,India
92,India
159,Peru
159,Peru
67,Fiji
145,Nicaragua
186,Sri Lanka
159,Peru
185,Spain
45,Colombia
92,India
145,Nicaragua
92,India
183,South Africa
92,India
69,France
69,France
45,Colombia
45,Colombia
45,Colombia
11,Argentina
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
153,Pakistan
83,Guatemala
83,Guatemala
83,Guatemala
83,Guatemala
83,Guatemala
83,Guatemala
92,India
92,India
92,India
92,India
11,Argentina
69,France
45,Colombia
45,Colombia
145,Nicaragua
45,Colombia
11,Argentina
45,Colombia
45,Colombia
55,Denmark
69,France
69,France
603,United Kingdom
156,Panama
8,Angola
45,Colombia
45,Colombia
145,Nicaragua
11,Argentina
45,Colombia
153,Pakistan
159,Peru
159,Peru
186,Sri Lanka
45,Colombia
186,Sri Lanka
110,Lebanon
11,Argentina
106,Kuwait
45,Colombia
101,Japan
159,Peru
159,Peru
159,Peru
159,Peru
186,Sri Lanka
83,Guatemala
83,Guatemala
92,India
92,India
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
45,Colombia
159,Peru
61,El Salvador
159,Peru
159,Peru
159,Peru
160,Philippines
138,Myanmar
159,Peru
159,Peru
186,Sri Lanka
160,Philippines
160,Philippines
160,Philippines
603,United Kingdom
183,South Africa
69,France
69,France
69,France
69,France
69,France
69,France
45,Colombia
61,El Salvador
61,El Salvador
186,Sri Lanka
45,Colombia
110,Lebanon
110,Lebanon
160,Philippines
160,Philippines
19,Bangladesh
26,Bolivia
45,Colombia
45,Colombia
209,Turkey
209,Turkey
209,Turkey
45,Colombia
45,Colombia
45,Colombia
145,Nicaragua
145,Nicaragua
145,Nicaragua
45,Colombia
156,Panama
45,Colombia
362,West Germany (FRG)
362,West Germany (FRG)
151,Norway
153,Pakistan
92,India
92,India
186,Sri Lanka
186,Sri Lanka
362,West Germany (FRG)
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
159,Peru
159,Peru
160,Philippines
45,Colombia
45,Colombia
159,Peru
362,West Germany (FRG)
159,Peru
160,Philippines
185,Spain
106,Kuwait
159,Peru
159,Peru
43,Chile
43,Chile
43,Chile
43,Chile
87,Haiti
159,Peru
45,Colombia
159,Peru
159,Peru
11,Argentina
11,Argentina
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
209,Turkey
87,Haiti
87,Haiti
145,Nicaragua
160,Philippines
45,Colombia
45,Colombia
186,Sri Lanka
11,Argentina
45,Colombia
97,Israel
43,Chile
43,Chile
83,Guatemala
83,Guatemala
159,Peru
186,Sri Lanka
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
87,Haiti
186,Sri Lanka
183,South Africa
603,United Kingdom
45,Colombia
45,Colombia
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
217,United States
155,West Bank and Gaza Strip
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
159,Peru
159,Peru
61,El Salvador
160,Philippines
110,Lebanon
186,Sri Lanka
196,Suriname
603,United Kingdom
11,Argentina
178,Singapore
178,Singapore
186,Sri Lanka
83,Guatemala
83,Guatemala
83,Guatemala
159,Peru
603,United Kingdom
110,Lebanon
145,Nicaragua
145,Nicaragua
110,Lebanon
603,United Kingdom
11,Argentina
139,Namibia
139,Namibia
153,Pakistan
139,Namibia
139,Namibia
186,Sri Lanka
209,Turkey
209,Turkey
45,Colombia
159,Peru
159,Peru
45,Colombia
45,Colombia
222,Venezuela
11,Argentina
110,Lebanon
159,Peru
183,South Africa
11,Argentina
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
185,Spain
83,Guatemala
145,Nicaragua
145,Nicaragua
145,Nicaragua
186,Sri Lanka
92,India
43,Chile
11,Argentina
61,El Salvador
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
45,Colombia
160,Philippines
186,Sri Lanka
65,Ethiopia
11,Argentina
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
92,India
92,India
110,Lebanon
43,Chile
43,Chile
43,Chile
145,Nicaragua
153,Pakistan
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
145,Nicaragua
145,Nicaragua
159,Peru
159,Peru
603,United Kingdom
183,South Africa
43,Chile
43,Chile
43,Chile
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
186,Sri Lanka
159,Peru
45,Colombia
603,United Kingdom
43,Chile
159,Peru
61,El Salvador
61,El Salvador
145,Nicaragua
145,Nicaragua
145,Nicaragua
159,Peru
159,Peru
160,Philippines
186,Sri Lanka
159,Peru
183,South Africa
45,Colombia
61,El Salvador
61,El Salvador
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
69,France
153,Pakistan
45,Colombia
145,Nicaragua
145,Nicaragua
145,Nicaragua
183,South Africa
87,Haiti
87,Haiti
160,Philippines
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
106,Kuwait
83,Guatemala
87,Haiti
97,Israel
61,El Salvador
110,Lebanon
217,United States
26,Bolivia
58,Dominican Republic
231,Zimbabwe
231,Zimbabwe
231,Zimbabwe
97,Israel
11,Argentina
58,Dominican Republic
153,Pakistan
230,Zambia
160,Philippines
69,France
69,France
69,France
186,Sri Lanka
137,Mozambique
186,Sri Lanka
217,United States
217,United States
153,Pakistan
160,Philippines
61,El Salvador
153,Pakistan
159,Peru
160,Philippines
43,Chile
43,Chile
155,West Bank and Gaza Strip
186,Sri Lanka
159,Peru
183,South Africa
155,West Bank and Gaza Strip
110,Lebanon
160,Philippines
153,Pakistan
59,Ecuador
145,Nicaragua
209,Turkey
159,Peru
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
209,Turkey
209,Turkey
145,Nicaragua
145,Nicaragua
11,Argentina
11,Argentina
145,Nicaragua
186,Sri Lanka
92,India
45,Colombia
11,Argentina
160,Philippines
160,Philippines
159,Peru
96,Ireland
183,South Africa
19,Bangladesh
78,Greece
160,Philippines
43,Chile
43,Chile
92,India
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
159,Peru
159,Peru
43,Chile
185,Spain
43,Chile
61,El Salvador
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
160,Philippines
61,El Salvador
83,Guatemala
87,Haiti
92,India
160,Philippines
185,Spain
185,Spain
183,South Africa
183,South Africa
97,Israel
97,Israel
43,Chile
43,Chile
43,Chile
61,El Salvador
45,Colombia
61,El Salvador
92,India
159,Peru
222,Venezuela
222,Venezuela
222,Venezuela
159,Peru
159,Peru
183,South Africa
186,Sri Lanka
160,Philippines
92,India
92,India
110,Lebanon
603,United Kingdom
603,United Kingdom
97,Israel
97,Israel
110,Lebanon
61,El Salvador
45,Colombia
160,Philippines
45,Colombia
45,Colombia
92,India
139,Namibia
145,Nicaragua
145,Nicaragua
145,Nicaragua
160,Philippines
183,South Africa
45,Colombia
145,Nicaragua
145,Nicaragua
61,El Salvador
69,France
87,Haiti
78,Greece
153,Pakistan
159,Peru
45,Colombia
603,United Kingdom
83,Guatemala
92,India
145,Nicaragua
145,Nicaragua
159,Peru
159,Peru
159,Peru
186,Sri Lanka
110,Lebanon
186,Sri Lanka
11,Argentina
45,Colombia
45,Colombia
45,Colombia
61,El Salvador
160,Philippines
160,Philippines
153,Pakistan
153,Pakistan
61,El Salvador
83,Guatemala
145,Nicaragua
145,Nicaragua
160,Philippines
45,Colombia
45,Colombia
92,India
186,Sri Lanka
92,India
185,Spain
185,Spain
45,Colombia
61,El Salvador
61,El Salvador
155,West Bank and Gaza Strip
145,Nicaragua
186,Sri Lanka
97,Israel
160,Philippines
186,Sri Lanka
186,Sri Lanka
92,India
160,Philippines
186,Sri Lanka
92,India
160,Philippines
160,Philippines
43,Chile
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
186,Sri Lanka
160,Philippines
159,Peru
159,Peru
603,United Kingdom
145,Nicaragua
137,Mozambique
92,India
92,India
92,India
92,India
92,India
92,India
160,Philippines
45,Colombia
145,Nicaragua
83,Guatemala
160,Philippines
45,Colombia
217,United States
43,Chile
160,Philippines
159,Peru
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
92,India
160,Philippines
160,Philippines
160,Philippines
43,Chile
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
88,Honduras
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
69,France
160,Philippines
160,Philippines
160,Philippines
145,Nicaragua
88,Honduras
43,Chile
160,Philippines
159,Peru
159,Peru
160,Philippines
160,Philippines
160,Philippines
160,Philippines
92,India
160,Philippines
160,Philippines
160,Philippines
160,Philippines
92,India
160,Philippines
160,Philippines
159,Peru
159,Peru
45,Colombia
45,Colombia
87,Haiti
92,India
159,Peru
45,Colombia
45,Colombia
69,France
186,Sri Lanka
160,Philippines
159,Peru
92,India
92,India
160,Philippines
138,Myanmar
160,Philippines
160,Philippines
160,Philippines
159,Peru
83,Guatemala
160,Philippines
160,Philippines
160,Philippines
43,Chile
186,Sri Lanka
145,Nicaragua
145,Nicaragua
45,Colombia
159,Peru
213,Uganda
231,Zimbabwe
186,Sri Lanka
186,Sri Lanka
160,Philippines
45,Colombia
61,El Salvador
217,United States
45,Colombia
45,Colombia
45,Colombia
145,Nicaragua
145,Nicaragua
159,Peru
186,Sri Lanka
160,Philippines
92,India
92,India
92,India
160,Philippines
160,Philippines
160,Philippines
186,Sri Lanka
88,Honduras
92,India
92,India
160,Philippines
185,Spain
186,Sri Lanka
92,India
92,India
61,El Salvador
603,United Kingdom
603,United Kingdom
45,Colombia
185,Spain
222,Venezuela
222,Venezuela
92,India
92,India
45,Colombia
603,United Kingdom
217,United States
160,Philippines
160,Philippines
195,Sudan
45,Colombia
159,Peru
159,Peru
159,Peru
45,Colombia
159,Peru
83,Guatemala
45,Colombia
45,Colombia
230,Zambia
159,Peru
45,Colombia
45,Colombia
45,Colombia
603,United Kingdom
186,Sri Lanka
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
61,El Salvador
43,Chile
69,France
69,France
145,Nicaragua
92,India
61,El Salvador
61,El Salvador
61,El Salvador
78,Greece
92,India
92,India
101,Japan
145,Nicaragua
145,Nicaragua
153,Pakistan
92,India
92,India
92,India
92,India
92,India
186,Sri Lanka
92,India
147,Nigeria
43,Chile
45,Colombia
45,Colombia
45,Colombia
45,Colombia
69,France
69,France
69,France
69,France
69,France
69,France
69,France
69,France
69,France
69,France
92,India
45,Colombia
92,India
92,India
45,Colombia
61,El Salvador
43,Chile
81,Guadeloupe
81,Guadeloupe
81,Guadeloupe
603,United Kingdom
603,United Kingdom
183,South Africa
183,South Africa
60,Egypt
603,United Kingdom
153,Pakistan
186,Sri Lanka
186,Sri Lanka
186,Sri Lanka
186,Sri Lanka
186,Sri Lanka
186,Sri Lanka
92,India
186,Sri Lanka
59,Ecuador
59,Ecuador
43,Chile
43,Chile
160,Philippines
186,Sri Lanka
159,Peru
159,Peru
110,Lebanon
92,India
92,India
92,India
160,Philippines
183,South Africa
43,Chile
45,Colombia
45,Colombia
139,Namibia
160,Philippines
45,Colombia
45,Colombia
45,Colombia
59,Ecuador
45,Colombia
185,Spain
92,India
159,Peru
45,Colombia
45,Colombia
45,Colombia
217,United States
43,Chile
159,Peru
92,India
92,India
92,India
92,India
92,India
92,India
92,India
92,India
92,India
45,Colombia
45,Colombia
45,Colombia
98,Italy
603,United Kingdom
92,India
45,Colombia
45,Colombia
45,Colombia
92,India
153,Pakistan
92,India
92,India
61,El Salvador
69,France
69,France
110,Lebanon
110,Lebanon
153,Pakistan
92,India
92,India
183,South Africa
43,Chile
83,Guatemala
45,Colombia
45,Colombia
110,Lebanon
183,South Africa
145,Nicaragua
145,Nicaragua
145,Nicaragua
45,Colombia
138,Myanmar
138,Myanmar
153,Pakistan
186,Sri Lanka
186,Sri Lanka
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
145,Nicaragua
83,Guatemala
186,Sri Lanka
92,India
92,India
110,Lebanon
186,Sri Lanka
186,Sri Lanka
92,India
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
160,Philippines
45,Colombia
45,Colombia
45,Colombia
45,Colombia
110,Lebanon
159,Peru
110,Lebanon
183,South Africa
217,United States
145,Nicaragua
145,Nicaragua
92,India
92,India
92,India
92,India
92,India
87,Haiti
87,Haiti
159,Peru
183,South Africa
160,Philippines
45,Colombia
110,Lebanon
159,Peru
159,Peru
45,Colombia
92,India
92,India
92,India
159,Peru
186,Sri Lanka
61,El Salvador
61,El Salvador
153,Pakistan
61,El Salvador
138,Myanmar
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
110,Lebanon
159,Peru
61,El Salvador
88,Honduras
92,India
92,India
110,Lebanon
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
195,Sudan
160,Philippines
160,Philippines
159,Peru
92,India
92,India
159,Peru
160,Philippines
138,Myanmar
183,South Africa
183,South Africa
19,Bangladesh
19,Bangladesh
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
159,Peru
95,Iraq
138,Myanmar
61,El Salvador
61,El Salvador
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
53,Cyprus
45,Colombia
53,Cyprus
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
45,Colombia
45,Colombia
45,Colombia
603,United Kingdom
183,South Africa
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
94,Iran
160,Philippines
186,Sri Lanka
186,Sri Lanka
362,West Germany (FRG)
195,Sudan
159,Peru
159,Peru
159,Peru
45,Colombia
45,Colombia
186,Sri Lanka
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
43,Chile
94,Iran
110,Lebanon
45,Colombia
110,Lebanon
137,Mozambique
137,Mozambique
92,India
45,Colombia
45,Colombia
61,El Salvador
61,El Salvador
65,Ethiopia
195,Sudan
45,Colombia
45,Colombia
45,Colombia
21,Belgium
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
69,France
92,India
92,India
92,India
92,India
97,Israel
139,Namibia
159,Peru
137,Mozambique
69,France
92,India
92,India
92,India
92,India
92,India
186,Sri Lanka
45,Colombia
101,Japan
97,Israel
110,Lebanon
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
195,Sudan
195,Sudan
92,India
83,Guatemala
45,Colombia
45,Colombia
45,Colombia
69,France
69,France
153,Pakistan
159,Peru
159,Peru
362,West Germany (FRG)
61,El Salvador
61,El Salvador
143,New Caledonia
186,Sri Lanka
121,Malaysia
92,India
45,Colombia
45,Colombia
186,Sri Lanka
186,Sri Lanka
61,El Salvador
61,El Salvador
43,Chile
43,Chile
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
97,Israel
110,Lebanon
185,Spain
213,Uganda
186,Sri Lanka
110,Lebanon
110,Lebanon
110,Lebanon
92,India
19,Bangladesh
19,Bangladesh
19,Bangladesh
19,Bangladesh
19,Bangladesh
19,Bangladesh
19,Bangladesh
19,Bangladesh
19,Bangladesh
19,Bangladesh
61,El Salvador
61,El Salvador
110,Lebanon
110,Lebanon
110,Lebanon
603,United Kingdom
603,United Kingdom
185,Spain
185,Spain
19,Bangladesh
155,West Bank and Gaza Strip
83,Guatemala
61,El Salvador
92,India
92,India
92,India
92,India
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
160,Philippines
160,Philippines
160,Philippines
83,Guatemala
11,Argentina
83,Guatemala
110,Lebanon
153,Pakistan
603,United Kingdom
603,United Kingdom
160,Philippines
97,Israel
209,Turkey
19,Bangladesh
101,Japan
186,Sri Lanka
186,Sri Lanka
603,United Kingdom
153,Pakistan
153,Pakistan
183,South Africa
185,Spain
160,Philippines
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
78,Greece
183,South Africa
186,Sri Lanka
45,Colombia
45,Colombia
11,Argentina
110,Lebanon
145,Nicaragua
186,Sri Lanka
110,Lebanon
186,Sri Lanka
186,Sri Lanka
97,Israel
97,Israel
183,South Africa
110,Lebanon
145,Nicaragua
145,Nicaragua
92,India
92,India
45,Colombia
92,India
92,India
19,Bangladesh
60,Egypt
155,West Bank and Gaza Strip
184,South Korea
159,Peru
159,Peru
603,United Kingdom
603,United Kingdom
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
185,Spain
19,Bangladesh
43,Chile
45,Colombia
186,Sri Lanka
159,Peru
145,Nicaragua
145,Nicaragua
45,Colombia
11,Argentina
43,Chile
45,Colombia
43,Chile
97,Israel
160,Philippines
160,Philippines
160,Philippines
160,Philippines
97,Israel
45,Colombia
45,Colombia
92,India
92,India
92,India
92,India
160,Philippines
45,Colombia
121,Malaysia
121,Malaysia
185,Spain
26,Bolivia
183,South Africa
160,Philippines
160,Philippines
160,Philippines
92,India
603,United Kingdom
138,Myanmar
603,United Kingdom
603,United Kingdom
183,South Africa
160,Philippines
137,Mozambique
69,France
92,India
186,Sri Lanka
69,France
61,El Salvador
61,El Salvador
183,South Africa
110,Lebanon
92,India
92,India
92,India
61,El Salvador
43,Chile
43,Chile
43,Chile
92,India
92,India
43,Chile
160,Philippines
160,Philippines
160,Philippines
160,Philippines
110,Lebanon
92,India
45,Colombia
11,Argentina
11,Argentina
138,Myanmar
185,Spain
186,Sri Lanka
97,Israel
156,Panama
160,Philippines
160,Philippines
61,El Salvador
61,El Salvador
101,Japan
153,Pakistan
92,India
45,Colombia
94,Iran
92,India
92,India
185,Spain
185,Spain
92,India
92,India
147,Nigeria
160,Philippines
155,West Bank and Gaza Strip
98,Italy
185,Spain
185,Spain
185,Spain
185,Spain
603,United Kingdom
92,India
92,India
92,India
183,South Africa
186,Sri Lanka
138,Myanmar
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
199,Switzerland
159,Peru
603,United Kingdom
160,Philippines
183,South Africa
45,Colombia
61,El Salvador
603,United Kingdom
110,Lebanon
159,Peru
603,United Kingdom
45,Colombia
45,Colombia
61,El Salvador
61,El Salvador
61,El Salvador
603,United Kingdom
183,South Africa
183,South Africa
185,Spain
160,Philippines
603,United Kingdom
61,El Salvador
155,West Bank and Gaza Strip
160,Philippines
160,Philippines
45,Colombia
61,El Salvador
61,El Salvador
61,El Salvador
183,South Africa
186,Sri Lanka
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
184,South Korea
160,Philippines
160,Philippines
145,Nicaragua
61,El Salvador
61,El Salvador
603,United Kingdom
183,South Africa
78,Greece
97,Israel
97,Israel
45,Colombia
45,Colombia
185,Spain
61,El Salvador
603,United Kingdom
217,United States
110,Lebanon
110,Lebanon
155,West Bank and Gaza Strip
186,Sri Lanka
61,El Salvador
61,El Salvador
61,El Salvador
101,Japan
101,Japan
183,South Africa
183,South Africa
183,South Africa
183,South Africa
499,East Germany (GDR)
145,Nicaragua
145,Nicaragua
101,Japan
92,India
92,India
92,India
138,Myanmar
138,Myanmar
138,Myanmar
138,Myanmar
138,Myanmar
603,United Kingdom
45,Colombia
87,Haiti
110,Lebanon
110,Lebanon
145,Nicaragua
92,India
92,India
45,Colombia
61,El Salvador
11,Argentina
92,India
160,Philippines
160,Philippines
160,Philippines
160,Philippines
186,Sri Lanka
186,Sri Lanka
186,Sri Lanka
110,Lebanon
61,El Salvador
61,El Salvador
61,El Salvador
78,Greece
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
205,Thailand
186,Sri Lanka
110,Lebanon
110,Lebanon
110,Lebanon
186,Sri Lanka
45,Colombia
19,Bangladesh
43,Chile
45,Colombia
153,Pakistan
92,India
92,India
186,Sri Lanka
209,Turkey
61,El Salvador
183,South Africa
173,Saudi Arabia
160,Philippines
160,Philippines
160,Philippines
110,Lebanon
4,Afghanistan
78,Greece
185,Spain
196,Suriname
160,Philippines
110,Lebanon
110,Lebanon
92,India
92,India
160,Philippines
185,Spain
183,South Africa
11,Argentina
43,Chile
45,Colombia
185,Spain
185,Spain
196,Suriname
209,Turkey
159,Peru
159,Peru
160,Philippines
15,Austria
43,Chile
183,South Africa
11,Argentina
11,Argentina
11,Argentina
11,Argentina
43,Chile
43,Chile
69,France
69,France
69,France
69,France
97,Israel
217,United States
186,Sri Lanka
186,Sri Lanka
213,Uganda
186,Sri Lanka
92,India
69,France
69,France
92,India
110,Lebanon
160,Philippines
45,Colombia
69,France
186,Sri Lanka
11,Argentina
43,Chile
69,France
69,France
153,Pakistan
153,Pakistan
43,Chile
92,India
159,Peru
160,Philippines
45,Colombia
69,France
92,India
139,Namibia
185,Spain
186,Sri Lanka
160,Philippines
92,India
92,India
185,Spain
222,Venezuela
92,India
137,Mozambique
92,India
92,India
92,India
205,Thailand
69,France
43,Chile
8,Angola
159,Peru
45,Colombia
186,Sri Lanka
160,Philippines
159,Peru
11,Argentina
69,France
69,France
92,India
185,Spain
160,Philippines
160,Philippines
97,Israel
603,United Kingdom
186,Sri Lanka
92,India
92,India
159,Peru
45,Colombia
205,Thailand
43,Chile
58,Dominican Republic
603,United Kingdom
603,United Kingdom
110,Lebanon
155,West Bank and Gaza Strip
603,United Kingdom
603,United Kingdom
58,Dominican Republic
137,Mozambique
88,Honduras
92,India
92,India
88,Honduras
88,Honduras
88,Honduras
97,Israel
160,Philippines
159,Peru
8,Angola
186,Sri Lanka
11,Argentina
102,Jordan
106,Kuwait
159,Peru
159,Peru
59,Ecuador
183,South Africa
14,Australia
153,Pakistan
45,Colombia
209,Turkey
45,Colombia
45,Colombia
4,Afghanistan
138,Myanmar
45,Colombia
43,Chile
43,Chile
153,Pakistan
45,Colombia
45,Colombia
45,Colombia
45,Colombia
185,Spain
185,Spain
185,Spain
185,Spain
43,Chile
45,Colombia
186,Sri Lanka
183,South Africa
160,Philippines
159,Peru
159,Peru
159,Peru
159,Peru
43,Chile
183,South Africa
98,Italy
185,Spain
222,Venezuela
110,Lebanon
186,Sri Lanka
186,Sri Lanka
186,Sri Lanka
159,Peru
101,Japan
45,Colombia
98,Italy
183,South Africa
185,Spain
92,India
92,India
159,Peru
159,Peru
185,Spain
159,Peru
45,Colombia
59,Ecuador
59,Ecuador
43,Chile
43,Chile
43,Chile
183,South Africa
183,South Africa
222,Venezuela
185,Spain
183,South Africa
183,South Africa
183,South Africa
92,India
92,India
153,Pakistan
159,Peru
98,Italy
92,India
160,Philippines
160,Philippines
61,El Salvador
159,Peru
155,West Bank and Gaza Strip
43,Chile
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
45,Colombia
83,Guatemala
362,West Germany (FRG)
45,Colombia
45,Colombia
45,Colombia
92,India
92,India
92,India
186,Sri Lanka
186,Sri Lanka
45,Colombia
45,Colombia
186,Sri Lanka
43,Chile
45,Colombia
88,Honduras
183,South Africa
183,South Africa
43,Chile
92,India
160,Philippines
159,Peru
159,Peru
160,Philippines
183,South Africa
11,Argentina
49,Costa Rica
185,Spain
45,Colombia
603,United Kingdom
159,Peru
603,United Kingdom
159,Peru
160,Philippines
160,Philippines
160,Philippines
69,France
69,France
69,France
81,Guadeloupe
159,Peru
159,Peru
159,Peru
185,Spain
186,Sri Lanka
92,India
45,Colombia
92,India
159,Peru
162,Portugal
186,Sri Lanka
183,South Africa
143,New Caledonia
183,South Africa
160,Philippines
92,India
160,Philippines
160,Philippines
45,Colombia
61,El Salvador
160,Philippines
160,Philippines
21,Belgium
21,Belgium
88,Honduras
110,Lebanon
110,Lebanon
61,El Salvador
143,New Caledonia
186,Sri Lanka
186,Sri Lanka
19,Bangladesh
209,Turkey
45,Colombia
101,Japan
45,Colombia
160,Philippines
160,Philippines
45,Colombia
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
183,South Africa
45,Colombia
61,El Salvador
110,Lebanon
603,United Kingdom
159,Peru
45,Colombia
45,Colombia
45,Colombia
45,Colombia
603,United Kingdom
45,Colombia
45,Colombia
45,Colombia
137,Mozambique
209,Turkey
4,Afghanistan
11,Argentina
78,Greece
106,Kuwait
362,West Germany (FRG)
143,New Caledonia
159,Peru
160,Philippines
183,South Africa
127,Martinique
185,Spain
185,Spain
185,Spain
185,Spain
45,Colombia
45,Colombia
78,Greece
92,India
92,India
159,Peru
45,Colombia
45,Colombia
45,Colombia
43,Chile
45,Colombia
45,Colombia
61,El Salvador
185,Spain
185,Spain
185,Spain
185,Spain
499,East Germany (GDR)
499,East Germany (GDR)
499,East Germany (GDR)
160,Philippines
186,Sri Lanka
69,France
69,France
69,France
69,France
69,France
83,Guatemala
83,Guatemala
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
159,Peru
185,Spain
362,West Germany (FRG)
61,El Salvador
142,Netherlands
142,Netherlands
186,Sri Lanka
19,Bangladesh
19,Bangladesh
19,Bangladesh
92,India
92,India
186,Sri Lanka
186,Sri Lanka
183,South Africa
45,Colombia
45,Colombia
45,Colombia
45,Colombia
153,Pakistan
185,Spain
186,Sri Lanka
362,West Germany (FRG)
45,Colombia
19,Bangladesh
45,Colombia
45,Colombia
45,Colombia
92,India
159,Peru
159,Peru
159,Peru
160,Philippines
160,Philippines
19,Bangladesh
19,Bangladesh
45,Colombia
92,India
160,Philippines
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
61,El Salvador
110,Lebanon
185,Spain
